TicketID,CustID,OrderID,ProductName,ProductCategory,CustFirstName,CustPhone,Status,IssueCategory,Issue,DateOpened,DateClosed,HoursTaken,FirstResponseTime,Replies,CustomerSatisfaction(%)
888,73,785,turpis integer,Toys & Games,Bronnie,+1 704 490 3719,Closed,Other,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",11:00.0,48:00.0,41.61,14,,
889,501,431,morbi vel,Health,Jennine,+1 916 337 6311,Open,Received the wrong product,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",15:00.0,58:00.0,13.73,24,,
890,301,252,lobortis convallis tortor,Grocery & Gourmet Food,Kleon,+1 402 406 6055,Open,Other,In hac habitasse platea dictumst. Etiam faucibus cursus urna.,26:00.0,,,5,,
891,941,908,nam,Electronics,Maurie,+1 919 722 0487,Open,Info,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",35:00.0,30:00.0,6.92,37,,
892,652,638,nulla dapibus,Toys & Games,Aldous,+1 917 673 0443,Open,Damaged product,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.,34:00.0,41:00.0,35.13,41,,
893,41,582,felis sed interdum,Cell Phones & Accessories,Laurens,+1 512 916 5237,Open,Info,Aliquam non mauris. Morbi non lectus.,39:00.0,34:00.0,5.91,24,,
894,149,241,sit amet consectetuer,Shoes and Jewelry,Feliza,+1 434 589 3882,Open,Other,Proin interdum mauris non ligula pellentesque ultrices.,33:00.0,04:00.0,20.51,39,,
895,335,692,vestibulum sit amet,Appliances,Ervin,+1 727 107 5720,Open,Damaged product,Vivamus tortor.,49:00.0,19:00.0,31.5,17,,
896,246,515,sed tincidunt eu,Beauty & Personal Care,Winnie,+1 617 979 0013,Open,Received the wrong product,Nulla ut erat id mauris vulputate elementum.,27:00.0,48:00.0,65.36,14,,
897,764,848,luctus et ultrices,Sports & Outdoors,Flem,+1 682 892 3112,Open,Other,Proin at turpis a pede posuere nonummy.,47:00.0,06:00.0,14.32,38,,
898,401,518,lorem ipsum,Health,Kerk,+1 619 798 0014,Open,Received the wrong product,Nullam molestie nibh in lectus.,21:00.0,31:00.0,60.16,37,,
899,707,545,curabitur gravida,Industrial & Scientific,Valentin,+1 606 598 2815,Open,Info,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",43:00.0,50:00.0,25.11,13,,
900,710,717,porttitor id consequat,Shoes and Jewelry,Eleni,+1 904 867 6857,Open,Other,Nunc rhoncus dui vel sem.,58:00.0,30:00.0,71.54,15,,
901,251,826,eleifend,Health,Cornelius,+1 971 955 8379,Open,Damaged product,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",49:00.0,11:00.0,4.36,29,,
902,275,305,lorem ipsum dolor,Beauty & Personal Care,Brittaney,+1 317 656 9810,Open,Part missing,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",31:00.0,04:00.0,16.55,31,,
903,178,934,nulla,Electronics,Lu,+1 513 195 4584,Open,Damaged product,Vestibulum ac est lacinia nisi venenatis tristique.,22:00.0,31:00.0,35.14,33,,
904,392,937,eleifend donec ut,Sports & Outdoors,Wayne,+1 432 180 5892,Open,Different from product description,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",58:00.0,49:00.0,6.86,32,,
905,435,737,at velit,Household & Baby Care,Skippie,+1 915 645 8557,Open,Damaged product,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,35:00.0,57:00.0,21.36,41,,
906,597,611,aliquet,Industrial & Scientific,Minta,+1 214 577 8757,Open,Different from product description,Suspendisse ornare consequat lectus.,34:00.0,14:00.0,28.67,36,,
907,530,529,convallis,Clothing,Scot,+1 423 867 6923,Open,Damaged product,Donec posuere metus vitae ipsum. Aliquam non mauris.,54:00.0,17:00.0,12.39,25,,
908,843,492,maecenas pulvinar lobortis,Garden & Outdoor,Dorey,+1 720 867 3990,Closed,Info,Donec ut dolor.,43:00.0,09:00.0,33.43,41,,
909,987,818,sit amet diam,Grocery & Gourmet Food,Willyt,+1 989 794 8309,Closed,Received the wrong product,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",42:00.0,03:00.0,28.35,16,,
910,88,552,quam fringilla rhoncus,Garden & Outdoor,Fremont,+1 757 846 7845,Open,Other,Vivamus tortor.,32:00.0,22:00.0,50.83,21,,
911,752,36,at velit,Household & Baby Care,Andrew,+1 607 938 3481,Open,Info,Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,45:00.0,42:00.0,61.95,11,,
912,750,282,ut at dolor,Books,Bevan,+1 757 914 8539,Open,Info,Praesent id massa id nisl venenatis lacinia.,12:00.0,56:00.0,12.74,33,,
913,128,130,ut nulla sed,Grocery & Gourmet Food,Frans,+1 813 185 6005,Open,Info,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",45:00.0,20:00.0,32.58,26,,
914,897,373,vulputate ut ultrices,Garden & Outdoor,Charlton,+1 304 721 5125,Open,Info,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",43:00.0,34:00.0,25.85,8,,
915,336,903,pede libero quis,Health,Bale,+1 404 479 8859,Open,Damaged product,Vivamus vestibulum sagittis sapien.,06:00.0,53:00.0,28.78,13,,
916,53,346,vestibulum,Health,Diena,+1 501 327 7244,Open,Other,Nam dui.,41:00.0,41:00.0,70,31,,
917,599,385,potenti cras in,Grocery & Gourmet Food,Reggie,+1 910 244 0563,Closed,Received the wrong product,Donec posuere metus vitae ipsum. Aliquam non mauris.,14:00.0,01:00.0,45.78,28,,
918,117,294,tortor duis,Toys & Games,Dalston,+1 203 771 2383,Open,Info,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",07:00.0,03:00.0,8.93,15,,
919,658,673,sapien placerat,Garden & Outdoor,Gloria,+1 971 593 8531,Open,Part missing,Maecenas tincidunt lacus at velit.,38:00.0,08:00.0,9.5,43,,
920,875,40,vestibulum,Toys & Games,Kaja,+1 713 400 4910,Open,Info,Nulla tellus. In sagittis dui vel nisl.,27:00.0,16:00.0,23.82,40,,
921,504,347,curae mauris viverra,Cell Phones & Accessories,Milena,+1 608 827 9957,Closed,Damaged product,Phasellus id sapien in sapien iaculis congue.,29:00.0,43:00.0,29.24,27,,
922,302,644,sed augue,Garden & Outdoor,Katrina,+1 901 243 5454,Open,Received the wrong product,Vestibulum rutrum rutrum neque.,52:00.0,55:00.0,10.04,13,,
923,446,124,rhoncus aliquet pulvinar,Sports & Outdoors,Carlos,+1 254 174 8495,Open,Different from product description,Proin eu mi.,42:00.0,42:00.0,35,29,,
924,635,236,imperdiet nullam,Household & Baby Care,Maurine,+1 256 887 0133,Open,Part missing,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",23:00.0,50:00.0,57.46,11,,
925,253,561,hac habitasse,Books,Tracey,+1 330 596 8621,Open,Different from product description,Praesent blandit. Nam nulla.,09:00.0,11:00.0,71.02,35,,
926,92,570,iaculis,Toys & Games,Dwayne,+1 650 592 6936,Closed,Received the wrong product,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.,56:00.0,34:00.0,70.64,33,,
927,507,287,ipsum,Books,Delmer,+1 614 921 6772,Open,Received the wrong product,Nulla justo.,54:00.0,17:00.0,21.39,34,,
928,472,388,phasellus,Home & Kitchen,Irwinn,+1 248 733 4227,Open,Other,Aenean lectus. Pellentesque eget nunc.,38:00.0,15:00.0,53.62,34,,
929,30,471,nunc vestibulum,Computers,Melesa,+1 713 635 2075,Open,Info,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",26:00.0,52:00.0,68.43,44,,
930,278,462,proin,Clothing,Toni,+1 915 495 9948,Open,Info,Duis bibendum.,12:00.0,43:00.0,8.52,11,,
931,310,835,curabitur in,Appliances,Gilburt,+1 337 194 2677,Closed,Damaged product,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",03:00.0,52:00.0,41.82,17,,
932,888,292,viverra,Industrial & Scientific,Addie,+1 773 776 2379,Closed,Received the wrong product,Proin interdum mauris non ligula pellentesque ultrices.,00:00.0,19:00.0,40.32,20,,
933,661,986,cras pellentesque,Electronics,Lilllie,+1 419 847 0561,Open,Damaged product,Vestibulum sed magna at nunc commodo placerat.,40:00.0,45:00.0,17.09,21,,
934,419,583,ligula,Beauty & Personal Care,Lucienne,+1 904 602 8126,Open,Part missing,Aliquam non mauris.,13:00.0,44:00.0,18.51,17,,
935,977,247,eu est congue,Appliances,Loni,+1 319 166 9045,Open,Different from product description,Donec semper sapien a libero. Nam dui.,13:00.0,06:00.0,41.88,36,,
936,481,477,tortor,Books,Waneta,+1 937 315 2857,Open,Other,Pellentesque at nulla. Suspendisse potenti.,09:00.0,11:00.0,19.03,38,,
937,184,511,parturient,Garden & Outdoor,Morgan,+1 407 639 3315,Closed,Part missing,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.,24:00.0,31:00.0,45.13,10,,
938,746,71,pellentesque quisque porta,Garden & Outdoor,Charmain,+1 260 116 6342,Open,Info,Nulla ac enim.,49:00.0,38:00.0,50.82,20,,
939,608,940,est,Home & Kitchen,Carmencita,+1 661 940 9887,Closed,Info,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",51:00.0,51:00.0,57.99,14,,
940,298,684,nonummy maecenas,Grocery & Gourmet Food,Starla,+1 612 866 1625,Open,Part missing,Aenean lectus.,18:00.0,41:00.0,40.38,9,,
941,312,441,vivamus in,Computers,Kiele,+1 954 848 7884,Open,Damaged product,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,37:00.0,37:00.0,10,42,,
942,417,802,ut at,Clothing,Conrado,+1 574 173 7569,Open,Info,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",23:00.0,05:00.0,15.7,15,,
943,430,541,nam,Books,Fabian,+1 901 424 3606,Open,Damaged product,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",28:00.0,33:00.0,67.08,15,,
944,704,676,turpis integer,Toys & Games,Yule,+1 502 497 3649,Closed,Received the wrong product,Nullam sit amet turpis elementum ligula vehicula consequat.,16:00.0,33:00.0,30.29,22,,
945,792,418,et,Household & Baby Care,Gisella,+1 248 589 6695,Open,Part missing,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.,25:00.0,15:00.0,39.83,22,,
946,962,142,gravida nisi at,Garden & Outdoor,Archibald,+1 334 355 7274,Open,Received the wrong product,In congue. Etiam justo.,42:00.0,41:00.0,54.99,19,,
947,521,491,dis,Toys & Games,Tobin,+1 334 475 4871,Open,Part missing,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",40:00.0,21:00.0,51.68,34,,
948,555,157,mauris ullamcorper,Industrial & Scientific,Daven,+1 817 635 8167,Open,Received the wrong product,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",12:00.0,03:00.0,71.85,38,,
949,685,828,gravida sem,Household & Baby Care,Gianina,+1 832 747 6900,Open,Damaged product,Nulla nisl. Nunc nisl.,15:00.0,21:00.0,50.1,37,,
950,733,110,nunc viverra dapibus,Garden & Outdoor,Brenn,+1 757 838 9034,Closed,Received the wrong product,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",23:00.0,43:00.0,57.34,9,,
951,760,12,duis bibendum,Home & Kitchen,Viole,+1 757 363 5086,Open,Other,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",25:00.0,45:00.0,44.32,6,,
952,390,158,ipsum ac,Shoes and Jewelry,Aldric,+1 217 668 1271,Open,Received the wrong product,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",23:00.0,08:00.0,37.74,36,,
953,457,411,ante ipsum,Health,Win,+1 813 697 5233,Open,Damaged product,Aliquam quis turpis eget elit sodales scelerisque.,27:00.0,42:00.0,47.26,32,,
954,384,835,leo odio condimentum,Electronics,Alameda,+1 517 196 7768,Open,Other,In sagittis dui vel nisl. Duis ac nibh.,18:00.0,48:00.0,64.5,10,,
955,648,725,sapien in sapien,Electronics,Gabey,+1 315 814 8261,Open,Received the wrong product,In hac habitasse platea dictumst.,42:00.0,53:00.0,5.19,27,,
956,658,218,sapien dignissim vestibulum,Health,Gloria,+1 971 593 8531,Open,Other,Duis at velit eu est congue elementum.,02:00.0,19:00.0,53.28,33,,
957,819,234,nunc,Cell Phones & Accessories,Berrie,+1 828 164 2430,Open,Different from product description,Nulla tellus.,59:00.0,49:00.0,59.82,10,,
958,152,143,viverra eget,Clothing,Valaree,+1 205 560 8317,Closed,Other,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",24:00.0,48:00.0,52.39,37,,
959,276,666,odio elementum,Grocery & Gourmet Food,Saundra,+1 614 543 1719,Open,Other,Donec semper sapien a libero.,15:00.0,47:00.0,56.53,44,,
960,421,461,felis fusce,Clothing,Justina,+1 406 634 6246,Closed,Received the wrong product,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",03:00.0,56:00.0,64.87,42,,
961,175,327,neque duis bibendum,Books,Bidget,+1 360 493 7671,Open,Damaged product,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",45:00.0,22:00.0,60.62,42,,
962,731,448,ut,Toys & Games,Bunnie,+1 510 525 8134,Open,Damaged product,Nulla facilisi.,53:00.0,17:00.0,2.4,43,,
963,113,377,ut dolor,Industrial & Scientific,Andriana,+1 617 313 1000,Open,Different from product description,Nulla mollis molestie lorem. Quisque ut erat.,19:00.0,42:00.0,19.37,7,,
964,280,164,eget,Computers,Hernando,+1 214 870 4243,Open,Info,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",02:00.0,35:00.0,65.55,33,,
965,397,440,non pretium quis,Books,Cara,+1 323 554 7949,Open,Info,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",17:00.0,06:00.0,15.83,44,,
966,968,438,eget orci,Health,Waylan,+1 217 143 8484,Open,Received the wrong product,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",37:00.0,07:00.0,61.5,37,,
967,350,525,ac,Household & Baby Care,Broderick,+1 714 666 0871,Open,Damaged product,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.,01:00.0,30:00.0,64.48,32,,
968,613,971,lectus suspendisse potenti,Cell Phones & Accessories,Chucho,+1 540 493 7821,Open,Other,Integer non velit.,33:00.0,19:00.0,68.78,13,,
969,588,705,in hac,Industrial & Scientific,Beltran,+1 570 711 8446,Open,Received the wrong product,Quisque ut erat.,52:00.0,51:00.0,69.99,30,,
970,46,496,eleifend luctus ultricies,Health,Max,+1 404 202 3411,Open,Other,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",15:00.0,52:00.0,8.61,7,,
971,546,994,in purus eu,Industrial & Scientific,Jannelle,+1 410 785 4007,Open,Damaged product,Ut tellus.,27:00.0,05:00.0,12.64,32,,
972,502,371,tristique fusce congue,Shoes and Jewelry,Lindy,+1 717 581 7780,Open,Other,Nullam molestie nibh in lectus. Pellentesque at nulla.,07:00.0,58:00.0,2.85,14,,
973,195,194,sem sed sagittis,Industrial & Scientific,Sileas,+1 650 911 9701,Open,Part missing,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.,02:00.0,35:00.0,21.55,9,,
974,688,948,nunc viverra,Home & Kitchen,Constantino,+1 419 744 6885,Open,Damaged product,Nunc rhoncus dui vel sem. Sed sagittis.,04:00.0,11:00.0,24.13,29,,
975,205,621,sed augue,Garden & Outdoor,Joaquin,+1 330 242 2304,Open,Damaged product,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",47:00.0,52:00.0,20.09,37,,
976,840,938,interdum venenatis turpis,Appliances,Ilene,+1 312 705 3364,Open,Damaged product,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",30:00.0,46:00.0,38.27,9,,
977,308,901,ante ipsum primis,Books,Nevsa,+1 801 283 9389,Open,Damaged product,Vivamus vel nulla eget eros elementum pellentesque.,30:00.0,48:00.0,29.31,31,,
978,407,4,a pede posuere,Home & Kitchen,Celinka,+1 540 450 4625,Closed,Other,Vestibulum ac est lacinia nisi venenatis tristique.,37:00.0,09:00.0,59.53,12,,
979,676,985,ligula in lacus,Garden & Outdoor,Debbie,+1 405 407 1642,Open,Damaged product,Morbi quis tortor id nulla ultrices aliquet.,27:00.0,08:00.0,66.69,16,,
980,332,852,convallis eget eleifend,Toys & Games,Jessie,+1 786 885 6170,Open,Damaged product,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.,33:00.0,10:00.0,30.62,20,,
981,650,677,vivamus vel,Health,Pail,+1 202 697 6935,Open,Received the wrong product,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",23:00.0,22:00.0,20.98,33,,
982,477,731,consectetuer adipiscing,Household & Baby Care,Geoffrey,+1 217 929 1390,Open,Received the wrong product,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.,54:00.0,21:00.0,59.46,21,,
983,382,583,mi integer,Industrial & Scientific,Abner,+1 757 823 7585,Closed,Part missing,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",34:00.0,09:00.0,45.6,7,,
984,49,657,sed,Garden & Outdoor,Baxie,+1 615 798 0731,Open,Received the wrong product,In hac habitasse platea dictumst. Etiam faucibus cursus urna.,15:00.0,18:00.0,23.05,25,,
985,866,819,posuere cubilia,Industrial & Scientific,Ronna,+1 334 652 6627,Open,Other,Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.,04:00.0,35:00.0,48.53,15,,
986,855,685,phasellus,Home & Kitchen,Daren,+1 813 923 6334,Open,Received the wrong product,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",56:00.0,56:00.0,21.01,31,,
987,114,211,donec odio,Beauty & Personal Care,Carter,+1 561 481 9534,Open,Part missing,Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.,18:00.0,01:00.0,51.72,13,,
988,154,897,rutrum ac lobortis,Computers,Clerc,+1 626 882 7068,Open,Different from product description,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",51:00.0,43:00.0,43.87,23,,
989,456,991,nulla eget eros,Sports & Outdoors,Kally,+1 518 291 3206,Open,Received the wrong product,Ut tellus.,24:00.0,31:00.0,26.11,25,,
990,817,735,platea dictumst morbi,Electronics,Claiborne,+1 334 623 6957,Open,Damaged product,In eleifend quam a odio. In hac habitasse platea dictumst.,39:00.0,39:00.0,8,29,,
991,616,803,non lectus,Appliances,Barnaby,+1 716 301 2699,Closed,Other,Vestibulum sed magna at nunc commodo placerat.,30:00.0,34:00.0,35.06,21,,
992,493,430,nisi nam ultrices,Household & Baby Care,Sergei,+1 712 496 8045,Closed,Other,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,08:00.0,33:00.0,67.42,29,,
993,124,100,nibh,Books,Jane,+1 305 636 1591,Open,Received the wrong product,Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,00:00.0,19:00.0,21.32,14,,
994,143,27,donec diam neque,Industrial & Scientific,Claribel,+1 571 420 1923,Closed,Part missing,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",40:00.0,19:00.0,43.66,30,,
995,698,277,consectetuer adipiscing elit,Clothing,Jocelyne,+1 804 893 2439,Open,Part missing,Praesent blandit.,47:00.0,09:00.0,17.36,31,,
996,76,834,urna,Grocery & Gourmet Food,Major,+1 813 950 1520,Open,Info,Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,35:00.0,57:00.0,47.36,21,,
997,962,870,ligula,Home & Kitchen,Archibald,+1 334 355 7274,Open,Part missing,Suspendisse potenti.,54:00.0,43:00.0,63.82,11,,
998,540,310,ipsum,Sports & Outdoors,Vernor,+1 757 315 0879,Open,Other,Morbi a ipsum.,08:00.0,42:00.0,46.56,21,,
999,619,885,tempor,Toys & Games,Darill,+1 408 681 3314,Closed,Different from product description,Nulla justo.,25:00.0,57:00.0,22.52,44,,
1000,761,823,sapien placerat,Grocery & Gourmet Food,Othella,+1 714 573 7394,Open,Different from product description,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",01:00.0,47:00.0,17.76,21,,
1001,5,744,adipiscing,Home & Kitchen,Kurtis,+1 407 468 8352,Closed,LOL,POL,01:59.1,07:36.1,48,,3,63.33
